time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-04-13 08:30:00-04:00,MLTrader,3cd3b09ca56d433fb425492ec2965dea,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-13 08:30:00-04:00,MLTrader,699e5d8f7a074b5bbc9c140ecbfb5536,AAPL,sell,limit,fill,1,day,0.0,1,stock,71.93100128173828,356.0,0.0
2020-04-13 08:30:00-04:00,MLTrader,ee3e459ab2224f64b98dcd31ebbe13dd,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-13 08:30:00-04:00,MLTrader,aa8d1fd516ee4f59b968342af9c6875d,AAPL,sell,limit,fill,1,day,0.0,1,stock,70.90800018310547,506.0,0.0
2020-04-13 09:30:00-04:00,MLTrader,15b4ae18c2874886a808812081feb5e7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-13 09:30:00-04:00,MLTrader,15b4ae18c2874886a808812081feb5e7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,70.0,441.0,0.0
2020-04-14 09:30:00-04:00,MLTrader,4e305871d4224e5f9a6199ae095e877d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-14 09:30:00-04:00,MLTrader,4e305871d4224e5f9a6199ae095e877d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,70.5999984741211,219.0,0.0
2020-04-15 09:30:00-04:00,MLTrader,52fcce5683314ae8bb8a971b5cd64682,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-15 09:30:00-04:00,MLTrader,52fcce5683314ae8bb8a971b5cd64682,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.84500122070312,107.0,0.0
2020-04-16 09:30:00-04:00,MLTrader,88221f4033ba4b0cacef8ebd8f1e2c5c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-16 09:30:00-04:00,MLTrader,88221f4033ba4b0cacef8ebd8f1e2c5c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.17250061035156,54.0,0.0
2020-04-17 09:30:00-04:00,MLTrader,4cb36f45687045e0910957a4a6dcf3ff,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-17 09:30:00-04:00,MLTrader,4cb36f45687045e0910957a4a6dcf3ff,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.17250061035156,27.0,0.0
2020-04-20 08:30:00-04:00,MLTrader,03d3eb3f68ba49729e57d33c8375f74d,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-20 08:30:00-04:00,MLTrader,63ec0741c0c94cada0bcd1ee27c7ea5e,AAPL,sell,stop,fill,1,day,0.0,1,stock,66.5,441.0,0.0
2020-04-20 08:30:00-04:00,MLTrader,3b007cd6f9c24bf6972d2000bb7fb7b3,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-20 08:30:00-04:00,MLTrader,4039b9963577465f9e5a86f9384ef043,AAPL,sell,stop,fill,1,day,0.0,1,stock,67.06999855041504,219.0,0.0
2020-04-20 08:30:00-04:00,MLTrader,1edc24c415494b3a8d5a3adf59802538,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-20 08:30:00-04:00,MLTrader,fa7cc47e4a604085be195725dbc78097,AAPL,sell,stop,fill,1,day,0.0,1,stock,68.25275115966797,107.0,0.0
2020-04-20 08:30:00-04:00,MLTrader,ac12e577c1c84a028434214909629382,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-20 08:30:00-04:00,MLTrader,79d06e0c84d94877b47ad9e1afcf155a,AAPL,sell,stop,fill,1,day,0.0,1,stock,67.61387557983399,54.0,0.0
2020-04-20 08:30:00-04:00,MLTrader,e163e5a8b4e9416696a02fa5cddfcfeb,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-04-20 08:30:00-04:00,MLTrader,3722358679da4c73adf8ffbe00bb7ec4,AAPL,sell,stop,fill,1,day,0.0,1,stock,67.61387557983399,27.0,0.0
2020-04-20 09:30:00-04:00,MLTrader,e38de60ad50d45f9a01e4e98468443f5,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-20 09:30:00-04:00,MLTrader,e38de60ad50d45f9a01e4e98468443f5,AAPL,buy,market,fill,1,gtc,0.0,1,stock,69.06999969482422,425.0,0.0
2020-04-21 09:30:00-04:00,MLTrader,8a6011677794485ba32d289c66f3d4c1,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-21 09:30:00-04:00,MLTrader,8a6011677794485ba32d289c66f3d4c1,AAPL,buy,market,fill,1,gtc,0.0,1,stock,68.40249633789062,215.0,0.0
2020-04-22 09:30:00-04:00,MLTrader,596d394e1d8944bd9585d7bc016b96d0,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-22 09:30:00-04:00,MLTrader,596d394e1d8944bd9585d7bc016b96d0,AAPL,buy,market,fill,1,gtc,0.0,1,stock,68.96749877929688,107.0,0.0
2020-04-23 09:30:00-04:00,MLTrader,7a0d63e7243d4302b48cd1d2bd0c2b3a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-23 09:30:00-04:00,MLTrader,7a0d63e7243d4302b48cd1d2bd0c2b3a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,69.30000305175781,53.0,0.0
2020-04-24 09:30:00-04:00,MLTrader,72215d5e762c44589db6767db497c0df,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-24 09:30:00-04:00,MLTrader,72215d5e762c44589db6767db497c0df,AAPL,buy,market,fill,1,gtc,0.0,1,stock,69.30000305175781,26.0,0.0
2020-04-27 09:30:00-04:00,MLTrader,c7854f0995134bd790b79b5b536bce80,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-27 09:30:00-04:00,MLTrader,c7854f0995134bd790b79b5b536bce80,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.2699966430664,13.0,0.0
2020-04-28 09:30:00-04:00,MLTrader,83052a1c3bf347458cee0a4fee5bc4e7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-28 09:30:00-04:00,MLTrader,62570b7b9eb5410e9998713cfcc2bcd8,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-28 09:30:00-04:00,MLTrader,f55ee4a9a6234f9eb2e60a1cd31ddc0f,AAPL,sell,limit,fill,1,day,0.0,1,stock,72.10199890136718,56.0,0.0
2020-04-28 09:30:00-04:00,MLTrader,83052a1c3bf347458cee0a4fee5bc4e7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.18250274658203,6.0,0.0
2020-04-29 09:30:00-04:00,MLTrader,dfd434a3c4b540409b778c8e1e2665c2,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-29 09:30:00-04:00,MLTrader,0bf20fff09624e05bfa2901407ae46e5,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-29 09:30:00-04:00,MLTrader,51e79f0a24fd4cd6b2150e105d8677fd,AAPL,sell,limit,fill,1,day,0.0,1,stock,72.84000091552734,144.0,0.0
2020-04-29 09:30:00-04:00,MLTrader,0ae40013e8084ad48ceff974be13a7e0,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-29 09:30:00-04:00,MLTrader,3b76ba29f86742c7b861acc818475e27,AAPL,sell,limit,fill,1,day,0.0,1,stock,72.84000091552734,72.0,0.0
2020-04-29 09:30:00-04:00,MLTrader,dfd434a3c4b540409b778c8e1e2665c2,AAPL,buy,market,fill,1,gtc,0.0,1,stock,72.48999786376953,31.0,0.0
2020-04-30 09:30:00-04:00,MLTrader,b80c6252eaef402cbe2b3cb377382567,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-04-30 09:30:00-04:00,MLTrader,71a4ae1b2e1348ad84ba767ec5c12634,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-30 09:30:00-04:00,MLTrader,274ee056f39147a5afbed947e34528a2,AAPL,sell,limit,fill,1,day,0.0,1,stock,73.95600128173828,121.0,0.0
2020-04-30 09:30:00-04:00,MLTrader,03939873703442bf8b87587379f91c38,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-04-30 09:30:00-04:00,MLTrader,8ac23f0928e84777812f61699cb09e3b,AAPL,sell,limit,fill,1,day,0.0,1,stock,73.95,7.0,0.0
2020-04-30 09:30:00-04:00,MLTrader,b80c6252eaef402cbe2b3cb377382567,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.5625,126.0,0.0
2020-05-01 09:30:00-04:00,MLTrader,2672128f39c84ce9ae6828ee33890c20,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-01 09:30:00-04:00,MLTrader,2672128f39c84ce9ae6828ee33890c20,AAPL,buy,market,fill,1,gtc,0.0,1,stock,71.5625,129.0,0.0
2020-05-04 09:30:00-04:00,MLTrader,6bc923d0d4454980b269ee1f6d1b0225,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-04 09:30:00-04:00,MLTrader,6bc923d0d4454980b269ee1f6d1b0225,AAPL,buy,market,fill,1,gtc,0.0,1,stock,73.76499938964844,63.0,0.0
2020-05-05 09:30:00-04:00,MLTrader,f1b87cb4e9ca43b89af685ca01f45c96,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-05 09:30:00-04:00,MLTrader,f1b87cb4e9ca43b89af685ca01f45c96,AAPL,buy,market,fill,1,gtc,0.0,1,stock,75.11499786376953,31.0,0.0
2020-05-06 09:30:00-04:00,MLTrader,50fa5e1a3c22461087c0bb82ed77404d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-06 09:30:00-04:00,MLTrader,50fa5e1a3c22461087c0bb82ed77404d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,75.80500030517578,15.0,0.0
2020-05-07 09:30:00-04:00,MLTrader,9efa05a1de364bb2bc6625b931524927,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-07 09:30:00-04:00,MLTrader,9efa05a1de364bb2bc6625b931524927,AAPL,buy,market,fill,1,gtc,0.0,1,stock,76.41000366210938,7.0,0.0
2020-05-08 09:30:00-04:00,MLTrader,62d32d5b3ece4a19bbdda449e8922ba0,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-08 09:30:00-04:00,MLTrader,62d32d5b3ece4a19bbdda449e8922ba0,AAPL,buy,market,fill,1,gtc,0.0,1,stock,76.41000366210938,4.0,0.0
2020-05-11 08:30:00-04:00,MLTrader,6eea439a266941779c7bc16201c88a9b,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-05-11 08:30:00-04:00,MLTrader,eaf9a0ac808f4240b2a0d63c00317343,AAPL,sell,limit,fill,1,day,0.0,1,stock,79.4574966430664,17.0,0.0
2020-05-11 09:30:00-04:00,MLTrader,4eb79b2b12484228987d75dc2db5c898,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-11 09:30:00-04:00,MLTrader,4eb79b2b12484228987d75dc2db5c898,AAPL,buy,market,fill,1,gtc,0.0,1,stock,79.4574966430664,10.0,0.0
2020-05-12 09:30:00-04:00,MLTrader,a1fecdae312b4915904e063088fe0f00,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-12 09:30:00-04:00,MLTrader,a1fecdae312b4915904e063088fe0f00,AAPL,buy,market,fill,1,gtc,0.0,1,stock,78.0374984741211,5.0,0.0
2020-05-13 09:30:00-04:00,MLTrader,72a7530cb7bc42eab3e64deed2ff6442,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-13 09:30:00-04:00,MLTrader,a9441a70d8f24e9caaf2d84e24829a74,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2020-05-13 09:30:00-04:00,MLTrader,ee8721df4cdf43f6b6a7b2ecfb626686,AAPL,sell,stop,fill,1,day,0.0,1,stock,75.48462181091308,10.0,0.0
2020-05-13 09:30:00-04:00,MLTrader,72a7530cb7bc42eab3e64deed2ff6442,AAPL,buy,market,fill,1,gtc,0.0,1,stock,76.12750244140625,3.0,0.0
2020-05-14 09:30:00-04:00,MLTrader,51eaa29666bb4614a13291ce29607bb6,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-14 09:30:00-04:00,MLTrader,51eaa29666bb4614a13291ce29607bb6,AAPL,buy,market,fill,1,gtc,0.0,1,stock,75.0875015258789,6.0,0.0
2020-05-15 09:30:00-04:00,MLTrader,4bfdadc55e0e4cbf8844165be84e503e,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-15 09:30:00-04:00,MLTrader,4bfdadc55e0e4cbf8844165be84e503e,AAPL,buy,market,fill,1,gtc,0.0,1,stock,75.0875015258789,3.0,0.0
2020-05-18 09:30:00-04:00,MLTrader,faf9a7d14e2a444e9cd72673eafc16e1,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-18 09:30:00-04:00,MLTrader,faf9a7d14e2a444e9cd72673eafc16e1,AAPL,buy,market,fill,1,gtc,0.0,1,stock,78.75749969482422,2.0,0.0
2020-05-19 09:30:00-04:00,MLTrader,9d55eb296dba46bbbc2f3aab96097994,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-19 09:30:00-04:00,MLTrader,9d55eb296dba46bbbc2f3aab96097994,AAPL,buy,market,fill,1,gtc,0.0,1,stock,79.16999816894531,1.0,0.0
2020-05-27 09:30:00-04:00,MLTrader,fc1c166b82e346e68d603d2e05a1984c,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-05-27 09:30:00-04:00,MLTrader,4e2a150c134b4823a31c71bf8bdade4f,AAPL,sell,limit,fill,1,day,0.0,1,stock,80.61000366210938,8.0,0.0
2020-05-27 09:30:00-04:00,MLTrader,15d5f7d6efe249afadc77590e1eea6e9,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-05-27 09:30:00-04:00,MLTrader,8ab18121df9c4140a5d07dd07872afbf,AAPL,sell,limit,fill,1,day,0.0,1,stock,80.61000366210938,4.0,0.0
2020-05-28 09:30:00-04:00,MLTrader,5e77744da581449bb916b033075785f4,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-28 09:30:00-04:00,MLTrader,5e77744da581449bb916b033075785f4,AAPL,buy,market,fill,1,gtc,0.0,1,stock,79.8125,6.0,0.0
2020-05-29 09:30:00-04:00,MLTrader,f276828376b8471e8abca82f880dd76d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-29 09:30:00-04:00,MLTrader,f276828376b8471e8abca82f880dd76d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,79.8125,3.0,0.0
2020-06-01 09:30:00-04:00,MLTrader,36aa3779c20c4e4483790b8ad9e5ca5c,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-01 09:30:00-04:00,MLTrader,36aa3779c20c4e4483790b8ad9e5ca5c,AAPL,buy,market,fill,1,gtc,0.0,1,stock,80.1875,2.0,0.0
2020-06-02 09:30:00-04:00,MLTrader,3bd6332f140c4dfcae551ecce0016afe,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-02 09:30:00-04:00,MLTrader,6da13e8e26b74c6bb9c443f1bcc4171a,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-02 09:30:00-04:00,MLTrader,a0a27ee1d770439da682e91572f2b7ca,AAPL,sell,limit,fill,1,day,0.0,1,stock,81.23999633789062,33.0,0.0
2020-06-02 09:30:00-04:00,MLTrader,3bd6332f140c4dfcae551ecce0016afe,AAPL,buy,market,fill,1,gtc,0.0,1,stock,81.16500091552734,1.0,0.0
2020-06-03 09:30:00-04:00,MLTrader,85e0f494b16a43319131b7e9e156041d,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-03 09:30:00-04:00,MLTrader,85e0f494b16a43319131b7e9e156041d,AAPL,buy,market,fill,1,gtc,0.0,1,stock,81.09750366210938,17.0,0.0
2020-06-04 09:30:00-04:00,MLTrader,4a8f7f2f819448d19e9babc0dfdc59aa,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-04 09:30:00-04:00,MLTrader,ac904e73fced4524bda0d64a03ad3350,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-04 09:30:00-04:00,MLTrader,cddda0c87acb4a8cbef909a89228915c,AAPL,sell,limit,fill,1,day,0.0,1,stock,82.88399963378906,425.0,0.0
2020-06-04 09:30:00-04:00,MLTrader,8b91dfaf43bd4a818b698969abc1f9cb,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-04 09:30:00-04:00,MLTrader,36625012ee46498cb37812d2e5b67cbb,AAPL,sell,limit,fill,1,day,0.0,1,stock,82.08299560546875,215.0,0.0
2020-06-04 09:30:00-04:00,MLTrader,a1b0a6e7d88c4ce088a3e4f595b75eef,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-04 09:30:00-04:00,MLTrader,703457fdd47148eb9924ea3a3938038a,AAPL,sell,limit,fill,1,day,0.0,1,stock,82.76099853515625,107.0,0.0
2020-06-04 09:30:00-04:00,MLTrader,4a8f7f2f819448d19e9babc0dfdc59aa,AAPL,buy,market,fill,1,gtc,0.0,1,stock,80.8375015258789,8.0,0.0
2020-06-05 09:30:00-04:00,MLTrader,062ad51b29564476b8c3cd7c382ab720,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-05 09:30:00-04:00,MLTrader,062ad51b29564476b8c3cd7c382ab720,AAPL,buy,market,fill,1,gtc,0.0,1,stock,80.8375015258789,386.0,0.0
2020-06-08 08:30:00-04:00,MLTrader,fa46b805792547beb870125c7b98eeea,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-08 08:30:00-04:00,MLTrader,303b1b7c6ad144698d02ceb489a72780,AAPL,sell,limit,fill,1,day,0.0,1,stock,83.16000366210938,53.0,0.0
2020-06-08 08:30:00-04:00,MLTrader,9fa47eccc4fe4e13974ca34d871e8b01,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-08 08:30:00-04:00,MLTrader,98cd2ef28fc941b4985b167e11a52c44,AAPL,sell,limit,fill,1,day,0.0,1,stock,83.16000366210938,26.0,0.0
2020-06-08 08:30:00-04:00,MLTrader,4460f7945fc148609579efce90c51ff4,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-08 08:30:00-04:00,MLTrader,8c3922e7687a48daadee52db85cb6c27,AAPL,sell,limit,fill,1,day,0.0,1,stock,85.52399597167968,13.0,0.0
2020-06-08 08:30:00-04:00,MLTrader,43bd64d734d64a389a255a443c7e3320,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-08 08:30:00-04:00,MLTrader,41c3e1fc98f44b1a983266162122b916,AAPL,sell,limit,fill,1,day,0.0,1,stock,85.41900329589843,6.0,0.0
2020-06-08 08:30:00-04:00,MLTrader,48d5c9cce7274259a9af9b97cd741f35,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-08 08:30:00-04:00,MLTrader,f8bbcc4c729f44538e03a8bc8695027d,AAPL,sell,limit,fill,1,day,0.0,1,stock,85.875,126.0,0.0
2020-06-08 08:30:00-04:00,MLTrader,df371feb833d4535b2b86bc20f3e5eaf,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-08 08:30:00-04:00,MLTrader,5785abd73233445a9404c70d808aad47,AAPL,sell,limit,fill,1,day,0.0,1,stock,85.875,129.0,0.0
2020-06-08 09:30:00-04:00,MLTrader,b625b4936a234238abc54ee15babdb3a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-08 09:30:00-04:00,MLTrader,b625b4936a234238abc54ee15babdb3a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,83.03500366210938,369.0,0.0
2020-06-09 09:30:00-04:00,MLTrader,caffa28960c4421083ea0d8b6ca9ec06,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-09 09:30:00-04:00,MLTrader,d30116c6587f43f882fe9f8e3bd456fb,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-09 09:30:00-04:00,MLTrader,fcbdebf1a043431da4b69276ca577e71,AAPL,sell,limit,fill,1,day,0.0,1,stock,86.98799743652343,31.0,0.0
2020-06-09 09:30:00-04:00,MLTrader,1ff2577331e8454498d9affa55213c02,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-09 09:30:00-04:00,MLTrader,f20cf04de4284081852a3a47c403ffce,AAPL,sell,limit,fill,1,day,0.0,1,stock,88.51799926757812,63.0,0.0
2020-06-09 09:30:00-04:00,MLTrader,caffa28960c4421083ea0d8b6ca9ec06,AAPL,buy,market,fill,1,gtc,0.0,1,stock,86.9749984741211,176.0,0.0
2020-06-10 09:30:00-04:00,MLTrader,7aa7dc1d408140818ca1ba79049ff5d1,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-10 09:30:00-04:00,MLTrader,7aa7dc1d408140818ca1ba79049ff5d1,AAPL,buy,market,fill,1,gtc,0.0,1,stock,87.32749938964844,135.0,0.0
2020-06-11 09:30:00-04:00,MLTrader,3878404920004cefa4242d32839d25da,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-11 09:30:00-04:00,MLTrader,3878404920004cefa4242d32839d25da,AAPL,buy,market,fill,1,gtc,0.0,1,stock,86.18000030517578,69.0,0.0
2020-06-12 09:30:00-04:00,MLTrader,4d728502efd748cdb732646de0e0add2,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-12 09:30:00-04:00,MLTrader,4d728502efd748cdb732646de0e0add2,AAPL,buy,market,fill,1,gtc,0.0,1,stock,86.18000030517578,34.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,a097dd318e384d95adb19b011d6b42a6,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,a097dd318e384d95adb19b011d6b42a6,AAPL,buy,market,fill,1,gtc,0.0,1,stock,87.86499786376953,17.0,0.0
2020-06-16 09:30:00-04:00,MLTrader,887ef3cf91e34248a770c4e842a680ce,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-16 09:30:00-04:00,MLTrader,887ef3cf91e34248a770c4e842a680ce,AAPL,buy,market,fill,1,gtc,0.0,1,stock,88.7874984741211,8.0,0.0
2020-06-17 09:30:00-04:00,MLTrader,03ae9349314d440bb88b86c35981528b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-17 09:30:00-04:00,MLTrader,03ae9349314d440bb88b86c35981528b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,87.85250091552734,5.0,0.0
2020-06-18 09:30:00-04:00,MLTrader,c84d854825ee4a839b1a51eac1e2302a,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-18 09:30:00-04:00,MLTrader,c84d854825ee4a839b1a51eac1e2302a,AAPL,buy,market,fill,1,gtc,0.0,1,stock,88.66000366210938,2.0,0.0
2020-06-19 09:30:00-04:00,MLTrader,6a858889ec3542a186f6a059df771507,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-19 09:30:00-04:00,MLTrader,6a858889ec3542a186f6a059df771507,AAPL,buy,market,fill,1,gtc,0.0,1,stock,88.66000366210938,1.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,88626609f1ee4286b57c2aa7a1a4e913,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,9688c5a9f28d4f979147ee38e556f9f0,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.0,31.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,9002416cb5e8418aae7954dcbbb23802,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,b79d6192b6e44451ae791cba923bb395,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.0,15.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,f6e51c85bf064bd9bffd392cb643d6bc,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,b397535bb6324a6abaca599893da1fc6,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.69200439453125,7.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,372926d2f9a24002ae068064fe6f6d20,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,69209b0da74044e9b34bfd03464e8877,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.69200439453125,4.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,8fd39f131cf14962942327fb4a2ebc6e,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,c0b0a549214745389f69b6cd5db02bf9,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.35300292968749,3.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,f14efad393a645288b0613978c210652,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,f8c4c0c296d04958a135dfd0b6ead3c6,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.0,6.0,0.0
2020-06-22 08:30:00-04:00,MLTrader,e1b63e45ad334b81a255f2f666789c08,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2020-06-22 08:30:00-04:00,MLTrader,3b493dd659d745338da63ee67c529d30,AAPL,sell,limit,fill,1,day,0.0,1,stock,91.0,3.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,9c5a0f43aee84892882a2a4a6ff3608e,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,9c5a0f43aee84892882a2a4a6ff3608e,AAPL,buy,market,fill,1,gtc,0.0,1,stock,91.0,35.0,0.0
2020-06-23 09:30:00-04:00,MLTrader,cba6bca032224ed3bb2abab81eb658da,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-23 09:30:00-04:00,MLTrader,cba6bca032224ed3bb2abab81eb658da,AAPL,buy,market,fill,1,gtc,0.0,1,stock,91.25,17.0,0.0
2020-06-24 09:30:00-04:00,MLTrader,913981f2c6744139841fd8b97578bcf7,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-24 09:30:00-04:00,MLTrader,913981f2c6744139841fd8b97578bcf7,AAPL,buy,market,fill,1,gtc,0.0,1,stock,90.17500305175781,9.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,53965b43174d411a88cc5a0ed163792b,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,53965b43174d411a88cc5a0ed163792b,AAPL,buy,market,fill,1,gtc,0.0,1,stock,91.10250091552734,5.0,0.0
2020-06-26 09:30:00-04:00,MLTrader,20e47e03dde24a4583fad1a113d33cd1,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-26 09:30:00-04:00,MLTrader,20e47e03dde24a4583fad1a113d33cd1,AAPL,buy,market,fill,1,gtc,0.0,1,stock,91.10250091552734,2.0,0.0
2020-06-29 09:30:00-04:00,MLTrader,4cc3c64a06f54362a94f9f7afdd052ae,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-29 09:30:00-04:00,MLTrader,4cc3c64a06f54362a94f9f7afdd052ae,AAPL,buy,market,fill,1,gtc,0.0,1,stock,90.0199966430664,1.0,0.0
2020-06-30 09:30:00-04:00,MLTrader,6fc06b57cf8f48fcac4e52a777d3b078,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
